holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,year,month,hour,day_of_week,day_name,is_weekend,hour_sin,hour_cos,dow_sin,dow_cos,temp_celsius,is_holiday,has_precipitation,is_low_visibility,is_severe_weather,temp_zscore,clouds_zscore,traffic_category,congestion_category,weather_Clear,weather_Clouds,weather_Drizzle,weather_Fog,weather_Haze,weather_Mist,weather_Rain,weather_Smoke,weather_Snow,weather_Squall,weather_Thunderstorm
None,281.5,0.0,0.0,90,Rain,light rain,2018-03-28 17:00:00,6540,2018,3,17,2,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,8.350000000000023,0,0,0,0,0.01885664080453793,1.0415160526116827,High,Severe,0,0,0,0,0,0,1,0,0,0,0
None,281.5,0.0,0.0,90,Drizzle,light intensity drizzle,2018-03-28 17:00:00,6540,2018,3,17,2,Wednesday,0,-0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,8.350000000000023,0,0,0,0,0.01885664080453793,1.0415160526116827,High,Severe,0,0,1,0,0,0,0,0,0,0,0
None,281.35,0.0,0.0,90,Clouds,overcast clouds,2018-03-28 18:00:00,4918,2018,3,18,2,Wednesday,0,-1.0,-1.8369701987210297e-16,0.9749279121818236,-0.22252093395631434,8.200000000000045,0,0,0,0,0.0070550863418568895,1.0415160526116827,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,280.48,0.0,0.0,90,Clouds,overcast clouds,2018-03-28 19:00:00,3392,2018,3,19,2,Wednesday,0,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.22252093395631434,7.330000000000041,0,0,0,0,-0.061393929541703876,1.0415160526116827,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,279.08,0.0,0.0,40,Clouds,scattered clouds,2018-03-28 20:00:00,3105,2018,3,20,2,Wednesday,0,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,5.930000000000007,0,0,0,0,-0.17154177119341296,-0.2400486318484518,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,277.61,0.0,0.0,75,Clouds,broken clouds,2018-03-28 21:00:00,2616,2018,3,21,2,Wednesday,0,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.22252093395631434,4.460000000000036,0,0,0,0,-0.28719700492770234,0.6570466472736423,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,276.38,0.0,0.0,1,Clear,sky is clear,2018-03-28 22:00:00,1736,2018,3,22,2,Wednesday,0,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.22252093395631434,3.230000000000018,0,0,0,0,-0.383969751521703,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,275.3,0.0,0.0,1,Clear,sky is clear,2018-03-28 23:00:00,1132,2018,3,23,2,Wednesday,0,-0.25881904510252157,0.9659258262890681,0.9749279121818236,-0.22252093395631434,2.150000000000034,0,0,0,0,-0.4689409436530181,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,273.49,0.0,0.0,1,Clear,sky is clear,2018-03-29 00:00:00,553,2018,3,0,3,Thursday,0,0.0,1.0,0.43388373911755823,-0.900968867902419,0.34000000000003183,0,0,0,0,-0.6113463675027244,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,272.42,0.0,0.0,1,Clear,sky is clear,2018-03-29 01:00:00,354,2018,3,1,3,Thursday,0,0.25881904510252074,0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.7299999999999613,0,0,0,0,-0.695530789336528,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,270.82,0.0,0.0,1,Clear,sky is clear,2018-03-29 03:00:00,353,2018,3,3,3,Thursday,0,0.7071067811865475,0.7071067811865476,0.43388373911755823,-0.900968867902419,-2.329999999999984,0,0,0,0,-0.82141403693848,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,270.22,0.0,0.0,1,Clear,sky is clear,2018-03-29 04:00:00,859,2018,3,4,3,Thursday,0,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,-2.92999999999995,0,0,0,0,-0.8686202547892087,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,269.48,0.0,0.0,1,Clear,sky is clear,2018-03-29 05:00:00,2804,2018,3,5,3,Thursday,0,0.9659258262890683,0.25881904510252074,0.43388373911755823,-0.900968867902419,-3.669999999999959,0,0,0,0,-0.9268412568051113,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,268.82,0.0,0.0,1,Clear,sky is clear,2018-03-29 06:00:00,5405,2018,3,6,3,Thursday,0,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,-4.329999999999984,0,0,0,0,-0.9787680964409177,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,268.35,0.0,0.0,40,Clouds,scattered clouds,2018-03-29 07:00:00,6460,2018,3,7,3,Thursday,0,0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,-4.7999999999999545,0,0,0,0,-1.0157463004239882,-0.2400486318484518,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,268.15,0.0,0.0,5,Clear,sky is clear,2018-03-29 08:00:00,6002,2018,3,8,3,Thursday,0,0.8660254037844387,-0.4999999999999998,0.43388373911755823,-0.900968867902419,-5.0,0,0,0,0,-1.0314817063742356,-1.137143910970546,High,Severe,1,0,0,0,0,0,0,0,0,0,0
None,269.15,0.0,0.0,20,Clouds,few clouds,2018-03-29 09:00:00,4995,2018,3,9,3,Thursday,0,0.7071067811865476,-0.7071067811865475,0.43388373911755823,-0.900968867902419,-4.0,0,0,0,0,-0.9528046766230167,-0.7526745056325055,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,270.01,0.0,0.0,20,Clouds,few clouds,2018-03-29 10:00:00,4579,2018,3,10,3,Thursday,0,0.49999999999999994,-0.8660254037844387,0.43388373911755823,-0.900968867902419,-3.1399999999999864,0,0,0,0,-0.8851424310369674,-0.7526745056325055,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,270.88,0.0,0.0,5,Clear,sky is clear,2018-03-29 11:00:00,5058,2018,3,11,3,Thursday,0,0.258819045102521,-0.9659258262890682,0.43388373911755823,-0.900968867902419,-2.269999999999982,0,0,0,0,-0.8166934151534067,-1.137143910970546,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,272.08,0.0,0.0,1,Clear,sky is clear,2018-03-29 12:00:00,5252,2018,3,12,3,Thursday,0,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-1.0699999999999932,0,0,0,0,-0.7222809794519449,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,273.0,0.0,0.0,1,Clear,sky is clear,2018-03-29 13:00:00,5338,2018,3,13,3,Thursday,0,-0.2588190451025208,-0.9659258262890683,0.43388373911755823,-0.900968867902419,-0.14999999999997726,0,0,0,0,-0.6498981120808224,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,274.48,0.0,0.0,20,Clouds,few clouds,2018-03-29 14:00:00,5562,2018,3,14,3,Thursday,0,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.330000000000041,0,0,0,0,-0.533456108049017,-0.7526745056325055,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,275.36,0.0,0.0,1,Snow,light snow,2018-03-29 15:00:00,6040,2018,3,15,3,Thursday,0,-0.7071067811865471,-0.7071067811865479,0.43388373911755823,-0.900968867902419,2.2100000000000364,0,0,0,1,-0.46422032186794476,-1.2396690857273567,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,276.43,0.0,0.0,20,Clouds,few clouds,2018-03-29 16:00:00,6573,2018,3,16,3,Thursday,0,-0.8660254037844384,-0.5000000000000004,0.43388373911755823,-0.900968867902419,3.2800000000000296,0,0,0,0,-0.3800359000341411,-0.7526745056325055,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,276.88,0.0,0.0,20,Clouds,few clouds,2018-03-29 17:00:00,6034,2018,3,17,3,Thursday,0,-0.9659258262890683,-0.25881904510252063,0.43388373911755823,-0.900968867902419,3.730000000000018,0,0,0,0,-0.3446312366460936,-0.7526745056325055,High,Severe,0,1,0,0,0,0,0,0,0,0,0
None,277.3,0.0,0.0,1,Clear,sky is clear,2018-03-29 18:00:00,5050,2018,3,18,3,Thursday,0,-1.0,-1.8369701987210297e-16,0.43388373911755823,-0.900968867902419,4.150000000000034,0,0,0,0,-0.3115868841505804,-1.2396690857273567,Medium,Severe,1,0,0,0,0,0,0,0,0,0,0
None,276.69,0.0,0.0,1,Clear,sky is clear,2018-03-29 19:00:00,3656,2018,3,19,3,Thursday,0,-0.9659258262890684,0.2588190451025203,0.43388373911755823,-0.900968867902419,3.5400000000000205,0,0,0,0,-0.35957987229882493,-1.2396690857273567,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,275.58,0.0,0.0,5,Clear,sky is clear,2018-03-29 20:00:00,3373,2018,3,20,3,Thursday,0,-0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,2.430000000000007,0,0,0,0,-0.44691137532267894,-1.137143910970546,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,274.3,0.0,0.0,5,Clear,sky is clear,2018-03-29 21:00:00,3584,2018,3,21,3,Thursday,0,-0.7071067811865477,0.7071067811865474,0.43388373911755823,-0.900968867902419,1.150000000000034,0,0,0,0,-0.5476179734042369,-1.137143910970546,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,272.89,0.0,0.0,1,Clear,sky is clear,2018-03-29 22:00:00,3691,2018,3,22,3,Thursday,0,-0.5000000000000004,0.8660254037844384,0.43388373911755823,-0.900968867902419,-0.2599999999999909,0,0,0,0,-0.6585525853534575,-1.2396690857273567,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,272.8,0.0,0.0,1,Clear,sky is clear,2018-03-29 23:00:00,1484,2018,3,23,3,Thursday,0,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,-0.3499999999999659,0,0,0,0,-0.6656335180310652,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,272.3,0.0,0.0,1,Clear,sky is clear,2018-03-30 00:00:00,817,2018,3,0,4,Friday,0,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8499999999999659,0,0,0,0,-0.7049720329066747,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,271.93,0.0,0.0,1,Clear,sky is clear,2018-03-30 01:00:00,413,2018,3,1,4,Friday,0,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,-1.2199999999999704,0,0,0,0,-0.734082533914626,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,271.22,0.0,0.0,1,Clear,sky is clear,2018-03-30 02:00:00,329,2018,3,2,4,Friday,0,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-1.92999999999995,0,0,0,0,-0.7899432250379897,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,270.09,0.0,0.0,1,Clear,sky is clear,2018-03-30 03:00:00,359,2018,3,3,4,Friday,0,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-3.0600000000000023,0,0,0,0,-0.8788482686568712,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,269.65,0.0,0.0,1,Clear,sky is clear,2018-03-30 04:00:00,749,2018,3,4,4,Friday,0,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-3.5,0,0,0,0,-0.9134661617474074,-1.2396690857273567,Low,Low,1,0,0,0,0,0,0,0,0,0,0
None,269.15,0.0,0.0,1,Clear,sky is clear,2018-03-30 05:00:00,2367,2018,3,5,4,Friday,0,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,-4.0,0,0,0,0,-0.9528046766230167,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,268.89,0.0,0.0,1,Clear,sky is clear,2018-03-30 06:00:00,4463,2018,3,6,4,Friday,0,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-4.259999999999991,0,0,0,0,-0.9732607043583329,-1.2396690857273567,Low,High,1,0,0,0,0,0,0,0,0,0,0
None,268.55,0.0,0.0,75,Clouds,broken clouds,2018-03-30 07:00:00,5449,2018,3,7,4,Friday,0,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,-4.599999999999966,0,0,0,0,-1.0000108944737454,0.6570466472736423,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,269.01,0.0,0.0,40,Clouds,scattered clouds,2018-03-30 08:00:00,5227,2018,3,8,4,Friday,0,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-4.139999999999986,0,0,0,0,-0.9638194607881864,-0.2400486318484518,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,270.74,0.0,0.0,75,Clouds,broken clouds,2018-03-30 09:00:00,4964,2018,3,9,4,Friday,0,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,-2.409999999999968,0,0,0,0,-0.8277081993185763,0.6570466472736423,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,272.68,0.0,0.0,75,Snow,light snow,2018-03-30 10:00:00,4892,2018,3,10,4,Friday,0,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.46999999999997044,0,0,0,1,-0.6750747616012118,0.6570466472736423,Medium,High,0,0,0,0,0,0,0,0,1,0,0
None,274.27,0.0,0.0,75,Snow,light snow,2018-03-30 11:00:00,5350,2018,3,11,4,Friday,0,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.1200000000000045,0,0,0,1,-0.5499782842967759,0.6570466472736423,Medium,Severe,0,0,0,0,0,0,0,0,1,0,0
None,275.64,0.0,0.0,90,Snow,light snow,2018-03-30 12:00:00,5783,2018,3,12,4,Friday,0,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,2.490000000000009,0,0,0,1,-0.4421907535376057,1.0415160526116827,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,275.72,0.0,0.0,90,Snow,light snow,2018-03-30 13:00:00,5589,2018,3,13,4,Friday,0,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,2.57000000000005,0,0,0,1,-0.4358965911575049,1.0415160526116827,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,276.43,0.0,0.0,90,Snow,light snow,2018-03-30 14:00:00,5713,2018,3,14,4,Friday,0,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,3.2800000000000296,0,0,0,1,-0.3800359000341411,1.0415160526116827,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,276.0,0.0,0.0,90,Snow,light snow,2018-03-30 15:00:00,5936,2018,3,15,4,Friday,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,2.8500000000000227,0,0,0,1,-0.4138670228271658,1.0415160526116827,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,276.0,0.0,0.0,90,Rain,light rain,2018-03-30 15:00:00,5936,2018,3,15,4,Friday,0,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,2.8500000000000227,0,0,0,0,-0.4138670228271658,1.0415160526116827,High,Severe,0,0,0,0,0,0,1,0,0,0,0
None,275.55,0.0,0.0,90,Snow,light snow,2018-03-30 16:00:00,6137,2018,3,16,4,Friday,0,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,2.400000000000034,0,0,0,1,-0.44927168621521335,1.0415160526116827,High,Severe,0,0,0,0,0,0,0,0,1,0,0
None,275.68,0.0,0.0,90,Clouds,overcast clouds,2018-03-30 17:00:00,5289,2018,3,17,4,Friday,0,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,2.5300000000000296,0,0,0,0,-0.43904367234755526,1.0415160526116827,Medium,Severe,0,1,0,0,0,0,0,0,0,0,0
None,275.22,0.0,0.0,90,Clouds,overcast clouds,2018-03-30 18:00:00,4573,2018,3,18,4,Friday,0,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,2.07000000000005,0,0,0,0,-0.47523510603311436,1.0415160526116827,Medium,High,0,1,0,0,0,0,0,0,0,0,0
None,274.69,0.0,0.0,75,Clouds,broken clouds,2018-03-30 19:00:00,3604,2018,3,19,4,Friday,0,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.5400000000000205,0,0,0,0,-0.5169339318012627,0.6570466472736423,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,274.15,0.0,0.0,1,Clear,sky is clear,2018-03-30 20:00:00,3233,2018,3,20,4,Friday,0,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,0,0,0,0,-0.5594195278669225,-1.2396690857273567,Low,Medium,1,0,0,0,0,0,0,0,0,0,0
None,273.29,0.0,0.0,90,Clouds,overcast clouds,2018-03-30 21:00:00,3024,2018,3,21,4,Friday,0,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,0.1400000000000432,0,0,0,0,-0.6270817734529672,1.0415160526116827,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,272.95,0.0,0.0,75,Clouds,broken clouds,2018-03-30 22:00:00,2358,2018,3,22,4,Friday,0,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.19999999999998863,0,0,0,0,-0.6538319635683842,0.6570466472736423,Low,Medium,0,1,0,0,0,0,0,0,0,0,0
None,272.48,0.0,0.0,90,Snow,light snow,2018-03-30 23:00:00,1685,2018,3,23,4,Friday,0,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,-0.6699999999999591,0,0,0,1,-0.6908101675514547,1.0415160526116827,Low,Medium,0,0,0,0,0,0,0,0,1,0,0
None,271.8,0.0,0.0,90,Snow,snow,2018-03-31 00:00:00,963,2018,3,0,5,Saturday,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1.349999999999966,0,0,0,1,-0.7443105477822841,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,271.8,0.0,0.0,90,Mist,mist,2018-03-31 00:00:00,963,2018,3,0,5,Saturday,1,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-1.349999999999966,0,0,1,0,-0.7443105477822841,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.86,0.0,0.0,90,Snow,snow,2018-03-31 01:00:00,580,2018,3,1,5,Saturday,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-1.2899999999999636,0,0,0,1,-0.7395899259972107,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,271.86,0.0,0.0,90,Mist,mist,2018-03-31 01:00:00,580,2018,3,1,5,Saturday,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-1.2899999999999636,0,0,1,0,-0.7395899259972107,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.86,0.0,0.0,90,Fog,fog,2018-03-31 01:00:00,580,2018,3,1,5,Saturday,1,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-1.2899999999999636,0,0,1,1,-0.7395899259972107,1.0415160526116827,Low,Low,0,0,0,1,0,0,0,0,0,0,0
None,272.15,0.0,0.0,90,Snow,heavy snow,2018-03-31 02:00:00,485,2018,3,2,5,Saturday,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,0,0,0,1,-0.7167735873693601,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,272.15,0.0,0.0,90,Mist,mist,2018-03-31 02:00:00,485,2018,3,2,5,Saturday,1,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-1.0,0,0,1,0,-0.7167735873693601,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,272.86,0.0,0.0,90,Mist,mist,2018-03-31 03:00:00,386,2018,3,3,5,Saturday,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.2899999999999636,0,0,1,0,-0.6609128962459919,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,272.86,0.0,0.0,90,Snow,snow,2018-03-31 03:00:00,386,2018,3,3,5,Saturday,1,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.2899999999999636,0,0,0,1,-0.6609128962459919,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,273.0,0.0,0.0,90,Mist,mist,2018-03-31 04:00:00,352,2018,3,4,5,Saturday,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.14999999999997726,0,0,1,0,-0.6498981120808224,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,273.0,0.0,0.0,90,Snow,heavy snow,2018-03-31 04:00:00,352,2018,3,4,5,Saturday,1,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.14999999999997726,0,0,0,1,-0.6498981120808224,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,272.72,0.0,0.0,90,Rain,light rain,2018-03-31 05:00:00,588,2018,3,5,5,Saturday,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.42999999999995,0,0,0,0,-0.6719276804111615,1.0415160526116827,Low,Low,0,0,0,0,0,0,1,0,0,0,0
None,272.72,0.0,0.0,90,Mist,mist,2018-03-31 05:00:00,588,2018,3,5,5,Saturday,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.42999999999995,0,0,1,0,-0.6719276804111615,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,272.72,0.0,0.0,90,Snow,snow,2018-03-31 05:00:00,588,2018,3,5,5,Saturday,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.42999999999995,0,0,0,1,-0.6719276804111615,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,272.72,0.0,0.0,90,Fog,fog,2018-03-31 05:00:00,588,2018,3,5,5,Saturday,1,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,-0.42999999999995,0,0,1,1,-0.6719276804111615,1.0415160526116827,Low,Low,0,0,0,1,0,0,0,0,0,0,0
None,271.72,0.0,0.0,90,Snow,snow,2018-03-31 06:00:00,1045,2018,3,6,5,Saturday,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1.42999999999995,0,0,0,1,-0.7506047101623804,1.0415160526116827,Low,Low,0,0,0,0,0,0,0,0,1,0,0
None,271.72,0.0,0.0,90,Mist,mist,2018-03-31 06:00:00,1045,2018,3,6,5,Saturday,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1.42999999999995,0,0,1,0,-0.7506047101623804,1.0415160526116827,Low,Low,0,0,0,0,0,1,0,0,0,0,0
None,271.72,0.0,0.0,90,Rain,moderate rain,2018-03-31 06:00:00,1045,2018,3,6,5,Saturday,1,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-1.42999999999995,0,0,0,0,-0.7506047101623804,1.0415160526116827,Low,Low,0,0,0,0,0,0,1,0,0,0,0
None,270.58,0.0,0.0,90,Snow,light snow,2018-03-31 07:00:00,1556,2018,3,7,5,Saturday,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-2.569999999999993,0,0,0,1,-0.8402965240787732,1.0415160526116827,Low,Medium,0,0,0,0,0,0,0,0,1,0,0
None,270.58,0.0,0.0,90,Mist,mist,2018-03-31 07:00:00,1556,2018,3,7,5,Saturday,1,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,-2.569999999999993,0,0,1,0,-0.8402965240787732,1.0415160526116827,Low,Medium,0,0,0,0,0,1,0,0,0,0,0
None,269.93,0.0,0.0,90,Snow,light snow,2018-03-31 08:00:00,2289,2018,3,8,5,Saturday,1,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-3.2199999999999704,0,0,0,1,-0.8914365934170637,1.0415160526116827,Low,Medium,0,0,0,0,0,0,0,0,1,0,0
None,269.29,0.0,0.0,90,Snow,light snow,2018-03-31 09:00:00,3092,2018,3,9,5,Saturday,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-3.859999999999957,0,0,0,1,-0.9417898924578427,1.0415160526116827,Low,Medium,0,0,0,0,0,0,0,0,1,0,0
None,269.29,0.0,0.0,90,Haze,haze,2018-03-31 09:00:00,3092,2018,3,9,5,Saturday,1,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-3.859999999999957,0,0,1,1,-0.9417898924578427,1.0415160526116827,Low,Medium,0,0,0,0,1,0,0,0,0,0,0
None,268.95,0.0,0.0,75,Snow,light snow,2018-03-31 10:00:00,3629,2018,3,10,5,Saturday,1,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-4.199999999999989,0,0,0,1,-0.9685400825732596,0.6570466472736423,Low,High,0,0,0,0,0,0,0,0,1,0,0
None,268.36,0.0,0.0,1,Haze,haze,2018-03-31 11:00:00,4051,2018,3,11,5,Saturday,1,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-4.789999999999964,0,0,1,1,-1.0149595301264769,-1.2396690857273567,Low,High,0,0,0,0,1,0,0,0,0,0,0
None,268.84,0.0,0.0,40,Clouds,scattered clouds,2018-03-31 12:00:00,4348,2018,3,12,5,Saturday,1,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-4.310000000000002,0,0,0,0,-0.9771945558458948,-0.2400486318484518,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,269.3,0.0,0.0,40,Clouds,scattered clouds,2018-03-31 13:00:00,4337,2018,3,13,5,Saturday,1,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,-3.849999999999966,0,0,0,0,-0.9410031221603312,-0.2400486318484518,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,269.69,0.0,0.0,1,Clear,sky is clear,2018-03-31 14:00:00,4548,2018,3,14,5,Saturday,1,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-3.4599999999999795,0,0,0,0,-0.910319080557357,-1.2396690857273567,Medium,High,1,0,0,0,0,0,0,0,0,0,0
None,269.69,0.0,0.0,20,Clouds,few clouds,2018-03-31 15:00:00,4400,2018,3,15,5,Saturday,1,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-3.4599999999999795,0,0,0,0,-0.910319080557357,-0.7526745056325055,Low,High,0,1,0,0,0,0,0,0,0,0,0
None,269.69,0.0,0.0,5,Clear,sky is clear,2018-03-31 16:00:00,4222,2018,3,16,5,Saturday,1,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-3.4599999999999795,0,0,0,0,-0.910319080557357,-1.137143910970546,Low,High,1,0,0,0,0,0,0,0,0,0,0
